"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01041","5","10","71","0","2016","A","",218,3191,113267469,30777080,666926,683,35498,"",0.87,0.99,0.99,1.01,1.00,1.01,1.01,"",5,2.3,30,0.9,173388,0.2,169764,0.6,-160303,-19.4,-5,-0.7,-280,-0.8
"01043","0","10","70","0","2016","A","",1807,28794,1063303434,227101019,3181490,710,36928,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,1.2,1111,4.0,48669360,4.8,12811393,6.0,-770296,-19.5,5,0.7,276,0.8
"01043","1","10","71","0","2016","A","",20,209,10803875,0,0,993,51631,"",1.78,0.37,0.35,0.00,0.00,0.96,0.96,"",0,0.0,2,1.0,-73864,-0.7,0,0.0,0,0.0,-20,-2.0,-1046,-2.0
"01043","2","10","71","0","2016","A","",16,715,27571120,0,0,742,38583,"",1.24,0.77,0.76,0.00,0.00,0.98,0.98,"",1,6.7,-13,-1.8,1350891,5.2,0,0.0,0,0.0,49,7.1,2546,7.1
"01043","3","10","71","0","2016","A","",51,3315,112626309,1989331,26490,653,33975,"",1.62,1.17,1.19,0.64,1.46,1.02,1.02,"",-1,-1.9,-9,-0.3,1395381,1.3,163923,9.0,-3590,-11.9,9,1.4,510,1.5
"01043","5","10","71","0","2016","A","",1720,24555,912302130,225111688,3155000,714,37154,"",0.98,1.00,1.01,1.01,1.00,1.01,1.01,"",21,1.2,1130,4.8,45996952,5.3,12647470,6.0,-766706,-19.6,3,0.4,172,0.5
"01045","0","10","70","0","2016","A","",870,16795,883749071,112417724,2018441,1012,52621,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.1,325,2.0,47007217,5.6,7673746,7.3,-256680,-11.3,35,3.6,1817,3.6
"01045","1","10","71","0","2016","A","",36,3053,198186020,0,0,1249,64922,"",6.66,9.23,7.79,0.00,0.00,0.84,0.84,"",1,2.9,19,0.6,4728288,2.4,0,0.0,0,0.0,23,1.9,1164,1.8
"01045","2","10","71","0","2016","A","",14,161,6900216,0,0,824,42836,"",2.26,0.30,0.23,0.00,0.00,0.76,0.76,"",0,0.0,0,0.0,203244,3.0,0,0.0,0,0.0,24,3.0,1261,3.0
"01045","3","10","71","0","2016","A","",57,1916,64743825,935958,15810,650,33793,"",3.76,1.16,0.82,0.61,1.38,0.71,0.71,"",-1,-1.7,25,1.3,40233,0.1,16930,1.8,-2333,-12.9,-8,-1.2,-419,-1.2
"01045","5","10","71","0","2016","A","",763,11665,613919010,111481766,2002631,1012,52629,"",0.90,0.82,0.82,1.01,1.00,1.00,1.00,"",1,0.1,282,2.5,42035452,7.4,7656816,7.4,-254347,-11.3,46,4.8,2390,4.8
"01047","0","10","70","0","2016","A","",852,12706,455642695,94523937,2149826,690,35859,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,0.6,-28,-0.2,6961393,1.6,3907195,4.3,-450415,-17.3,12,1.8,625,1.8
"01047","1","10","71","0","2016","A","",17,158,9377213,0,0,1145,59538,"",3.21,0.63,0.72,0.00,0.00,1.14,1.14,"",0,0.0,-2,-1.2,-3243,0.0,0,0.0,0,0.0,16,1.4,818,1.4
"01047","2","10","71","0","2016","A","",20,525,21537795,0,0,790,41063,"",3.30,1.28,1.38,0.00,0.00,1.07,1.07,"",-2,-9.1,-43,-7.6,-148336,-0.7,0,0.0,0,0.0,56,7.6,2878,7.5
"01047","3","10","71","0","2016","A","",65,1868,58717818,470775,5807,604,31427,"",4.38,1.49,1.45,0.36,0.47,0.97,0.97,"",0,0.0,-94,-4.8,-1700417,-2.8,-35675,-7.0,-2217,-27.6,12,2.0,628,2.0
"01047","5","10","71","0","2016","A","",750,10156,366009869,94053162,2144019,693,36039,"",0.91,0.94,0.95,1.02,1.00,1.01,1.01,"",6,0.8,111,1.1,8813389,2.5,3942870,4.4,-448198,-17.3,9,1.3,479,1.3
"01049","0","10","70","0","2016","A","",1149,20743,721086889,165489040,2238475,669,34764,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.1,-97,-0.5,11321850,1.6,-1209936,-0.7,-1200777,-34.9,14,2.1,705,2.1
"01049","1","10","71","0","2016","A","",19,160,7947442,0,0,955,49646,"",2.66,0.39,0.38,0.00,0.00,0.98,0.98,"",0,0.0,-1,-0.6,22686,0.3,0,0.0,0,0.0,8,0.8,424,0.9
"01049","2","10","71","0","2016","A","",16,513,18826313,0,0,706,36687,"",1.95,0.77,0.76,0.00,0.00,0.99,0.99,"",-1,-5.9,-2,-0.4,630338,3.5,0,0.0,0,0.0,26,3.8,1344,3.8
"01049","3","10","71","0","2016","A","",60,2616,89975269,3977836,31858,662,34401,"",3.00,1.28,1.40,1.75,2.50,1.09,1.10,"",0,0.0,37,1.4,1726254,2.0,83399,2.1,-12897,-28.8,4,0.6,176,0.5
"01049","5","10","71","0","2016","A","",1054,17454,604337865,161511204,2206617,666,34625,"",0.95,0.99,0.99,1.00,0.99,1.00,1.00,"",13,1.2,-131,-0.7,8942572,1.5,-1293335,-0.8,-1187880,-35.0,15,2.3,767,2.3
"01051","0","10","70","0","2016","A","",1346,19601,665139957,141623522,1876770,653,33935,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",37,2.8,355,1.8,21089408,3.3,3535105,2.6,-652338,-25.8,9,1.4,471,1.4
"01051","1","10","71","0","2016","A","",14,147,7541224,0,0,986,51272,"",1.67,0.38,0.39,0.00,0.00,1.03,1.03,"",-1,-6.7,6,4.3,196323,2.7,0,0.0,0,0.0,-17,-1.7,-881,-1.7
"01051","2","10","71","0","2016","A","",25,1005,47913510,0,0,917,47675,"",2.61,1.59,2.10,0.00,0.00,1.32,1.32,"",1,4.2,-57,-5.4,-426999,-0.9,0,0.0,0,0.0,42,4.8,2153,4.7
"01051","3","10","71","0","2016","A","",47,3390,113939983,9958154,94383,646,33607,"",2.00,1.75,1.92,5.13,8.84,1.09,1.10,"",0,0.0,36,1.1,2617234,2.4,435792,4.6,-42413,-31.0,8,1.3,418,1.3
"01051","5","10","71","0","2016","A","",1260,15058,495745240,131665368,1782387,633,32922,"",0.97,0.90,0.88,0.95,0.96,0.97,0.97,"",37,3.0,369,2.5,18702850,3.9,3099313,2.4,-609925,-25.5,8,1.3,446,1.4
"01053","0","10","70","0","2016","A","",838,12821,483458070,95475269,1418271,725,37709,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,1.9,49,0.4,2247344,0.5,2831414,3.1,-412485,-22.5,0,0.0,33,0.1
"01053","1","10","71","0","2016","A","",6,61,3335462,0,0,1053,54755,"",1.15,0.24,0.24,0.00,0.00,0.99,0.99,"",0,0.0,4,7.0,15550,0.5,0,0.0,0,0.0,-59,-5.3,-3066,-5.3
"01053","2","10","71","0","2016","A","",20,584,25741450,0,0,847,44065,"",3.35,1.41,1.55,0.00,0.00,1.10,1.10,"",1,5.3,-41,-6.6,-1114878,-4.2,0,0.0,0,0.0,20,2.4,1083,2.5
"01053","3","10","71","0","2016","A","",47,3372,127682031,16987299,102937,728,37866,"",3.22,2.66,2.96,12.98,12.76,1.11,1.11,"",0,0.0,-28,-0.8,780612,0.6,1175583,7.4,-59031,-36.4,10,1.4,539,1.4
"01053","5","10","71","0","2016","A","",765,8804,326699127,78487970,1315334,714,37109,"",0.94,0.81,0.80,0.84,0.93,0.99,0.99,"",15,2.0,114,1.3,2566060,0.8,1655831,2.2,-353454,-21.2,-3,-0.4,-189,-0.5
"01055","0","10","70","0","2016","A","",2057,36213,1279580557,294917467,4267586,680,35335,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,0.0,719,2.0,29660446,2.4,2908375,1.0,-1475314,-25.7,3,0.4,120,0.3
"01055","1","10","71","0","2016","A","",17,294,18878128,0,0,1237,64321,"",1.33,0.41,0.51,0.00,0.00,1.24,1.25,"",0,0.0,6,2.1,529260,2.9,0,0.0,0,0.0,13,1.1,683,1.1
"01055","2","10","71","0","2016","A","",24,797,32240782,0,0,778,40440,"",1.64,0.68,0.73,0.00,0.00,1.07,1.07,"",1,4.3,-9,-1.1,-238407,-0.7,0,0.0,0,0.0,3,0.4,143,0.4
"01055","3","10","71","0","2016","A","",103,4118,145297652,3125219,27919,679,35286,"",2.87,1.15,1.27,0.77,1.15,1.10,1.11,"",3,3.0,26,0.6,2095629,1.5,-37358,-1.2,-14377,-34.0,6,0.9,293,0.8
"01055","5","10","71","0","2016","A","",1913,31005,1083163995,291792248,4239667,672,34935,"",0.96,1.01,1.00,1.01,1.00,0.99,0.99,"",-5,-0.3,698,2.3,27273964,2.6,2945733,1.0,-1460937,-25.6,2,0.3,96,0.3
"01057","0","10","70","0","2016","A","",340,4050,129163013,26436687,338237,613,31891,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,2.1,134,3.4,3284743,2.6,1675520,6.8,-109241,-24.4,-5,-0.8,-256,-0.8
"01057","1","10","71","0","2016","A","",6,38,1599627,0,0,817,42468,"",2.84,0.48,0.43,0.00,0.00,0.91,0.91,"",0,0.0,2,5.6,26328,1.7,0,0.0,0,0.0,-35,-4.1,-1850,-4.2
"01057","2","10","71","0","2016","A","",9,244,7750046,0,0,610,31730,"",3.72,1.87,1.75,0.00,0.00,0.93,0.93,"",-1,-10.0,-6,-2.4,153338,2.0,0,0.0,0,0.0,26,4.5,1343,4.4
"01057","3","10","71","0","2016","A","",22,929,29998261,407865,2407,621,32276,"",3.71,2.32,2.60,1.13,1.25,1.12,1.12,"",0,0.0,3,0.3,-80938,-0.3,-7109,-1.7,-1286,-34.8,-4,-0.6,-201,-0.6
"01057","5","10","71","0","2016","A","",303,2839,89815079,26028822,335830,608,31638,"",0.92,0.83,0.82,1.00,1.00,0.99,0.99,"",8,2.7,135,5.0,3186015,3.7,1682629,6.9,-107955,-24.3,-8,-1.3,-398,-1.2
"01059","0","10","70","0","2016","A","",559,10333,348722704,79669898,1612127,649,33750,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.9,85,0.8,5829342,1.7,-41224,-0.1,-291963,-15.3,6,0.9,291,0.9
"01059","1","10","71","0","2016","A","",9,88,4633444,0,0,1014,52753,"",2.59,0.43,0.46,0.00,0.00,1.07,1.07,"",-1,-10.0,-1,-1.1,-48023,-1.0,0,0.0,0,0.0,3,0.3,201,0.4
"01059","2","10","71","0","2016","A","",14,344,12697992,0,0,710,36931,"",3.52,1.03,1.06,0.00,0.00,1.03,1.03,"",0,0.0,8,2.4,376926,3.1,0,0.0,0,0.0,4,0.6,243,0.7
"01059","3","10","71","0","2016","A","",26,1489,52929046,1369315,12912,684,35555,"",2.67,1.46,1.70,1.25,1.41,1.17,1.17,"",0,0.0,52,3.6,1840986,3.6,-26659,-1.9,-3836,-22.9,0,0.0,1,0.0
"01059","5","10","71","0","2016","A","",510,8412,278462222,78300583,1599215,637,33102,"",0.94,0.96,0.94,1.00,1.00,0.98,0.98,"",-4,-0.8,26,0.3,3659453,1.3,-14565,0.0,-288127,-15.3,7,1.1,334,1.0
"01061","0","10","70","0","2016","A","",487,5010,156595544,38488974,442182,601,31260,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.2,64,1.3,2970506,1.9,-269152,-0.7,-161880,-26.8,4,0.7,202,0.7
"01061","1","10","71","0","2016","A","",10,56,2533874,0,0,865,44980,"",3.30,0.57,0.56,0.00,0.00,0.98,0.98,"",0,0.0,0,0.0,-127252,-4.8,0,0.0,0,0.0,-54,-5.9,-2825,-5.9
"01061","2","10","71","0","2016","A","",11,88,2899693,0,0,637,33108,"",3.17,0.55,0.54,0.00,0.00,0.99,0.99,"",-1,-8.3,-10,-10.2,-795399,-21.5,0,0.0,0,0.0,-87,-12.0,-4565,-12.1
"01061","3","10","71","0","2016","A","",36,1307,39129451,5459139,65931,576,29931,"",4.24,2.64,2.80,10.35,26.22,1.06,1.06,"",0,0.0,23,1.8,1423978,3.8,139874,2.6,-10517,-13.8,11,1.9,573,2.0
"01061","5","10","71","0","2016","A","",430,3558,112032526,33029835,376251,605,31485,"",0.91,0.84,0.84,0.88,0.86,1.01,1.01,"",2,0.5,50,1.4,2469179,2.3,-409026,-1.2,-151363,-28.7,4,0.7,255,0.8
"01063","0","10","70","0","2016","A","",158,1746,58327464,11387215,250516,642,33410,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,5.3,9,0.5,2988201,5.4,923555,8.8,-70590,-22.0,29,4.7,1546,4.9
"01063","1","10","71","0","2016","A","",7,25,1069580,0,0,815,42360,"",7.13,0.73,0.64,0.00,0.00,0.87,0.87,"",0,0.0,2,8.7,102970,10.7,0,0.0,0,0.0,18,2.3,934,2.3
"01063","2","10","71","0","2016","A","",9,55,1748284,0,0,608,31595,"",8.00,0.98,0.87,0.00,0.00,0.89,0.89,"",0,0.0,0,0.0,-3008,-0.2,0,0.0,0,0.0,-3,-0.5,-199,-0.6
"01063","3","10","71","0","2016","A","",25,561,18457473,1218284,17806,633,32911,"",9.08,3.26,3.55,7.80,12.50,1.09,1.09,"",1,4.2,-16,-2.8,56287,0.3,177918,17.1,-10610,-37.3,20,3.3,1029,3.2
"01063","5","10","71","0","2016","A","",117,1104,37052127,10168931,232710,645,33549,"",0.76,0.74,0.75,0.91,0.93,1.01,1.01,"",7,6.4,23,2.1,2831952,8.3,745637,7.9,-59980,-20.5,36,5.9,1898,6.0
"01065","0","10","70","0","2016","A","",266,2732,96213221,17027340,281201,677,35218,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-2.6,-32,-1.2,1552699,1.6,-515057,-2.9,-56379,-16.7,18,2.7,973,2.8
"01065","1","10","71","0","2016","A","",11,47,2314956,0,0,956,49695,"",6.65,0.87,0.84,0.00,0.00,0.97,0.97,"",0,0.0,-2,-4.1,24145,1.1,0,0.0,0,0.0,55,6.1,2864,6.1
"01065","2","10","71","0","2016","A","",11,85,3365370,0,0,758,39438,"",5.81,0.97,1.02,0.00,0.00,1.05,1.05,"",0,0.0,-3,-3.4,-141990,-4.0,0,0.0,0,0.0,-6,-0.8,-305,-0.8
"01065","3","10","71","0","2016","A","",22,750,23765817,1719220,16472,610,31695,"",4.75,2.78,2.77,7.36,10.30,1.00,1.00,"",0,0.0,-3,-0.4,-63008,-0.3,52042,3.1,-6499,-28.3,2,0.3,67,0.2
"01065","5","10","71","0","2016","A","",222,1850,66767078,15308120,264729,694,36087,"",0.86,0.80,0.82,0.92,0.95,1.03,1.03,"",-7,-3.1,-24,-1.3,1733552,2.7,-567099,-3.6,-49880,-15.9,27,4.0,1378,4.0
"01067","0","10","70","0","2016","A","",332,3242,132157905,24942981,311757,784,40766,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,-103,-3.1,5287149,4.2,-834023,-3.2,-127695,-29.1,55,7.5,2834,7.5
"01067","1","10","71","0","2016","A","",7,43,1961442,0,0,879,45704,"",3.39,0.67,0.52,0.00,0.00,0.77,0.77,"",0,0.0,-1,-2.3,28857,1.5,0,0.0,0,0.0,31,3.7,1615,3.7
"01067","2","10","71","0","2016","A","",11,68,2948344,0,0,839,43625,"",4.65,0.65,0.65,0.00,0.00,1.00,1.00,"",-1,-8.3,1,1.5,136658,4.9,0,0.0,0,0.0,33,4.1,1712,4.1
"01067","3","10","71","0","2016","A","",22,584,19270316,789209,6143,634,32974,"",3.80,1.83,1.64,2.31,3.46,0.89,0.90,"",1,4.8,26,4.7,559732,3.0,79403,11.2,-3486,-36.2,-11,-1.7,-548,-1.6
"01067","5","10","71","0","2016","A","",293,2547,107977803,24153772,305614,815,42395,"",0.91,0.92,0.96,0.99,0.99,1.04,1.04,"",2,0.7,-129,-4.8,4561902,4.4,-913426,-3.6,-124209,-28.9,72,9.7,3743,9.7
"01069","0","10","70","0","2016","A","",2927,46885,1884507016,355429601,4985323,773,40195,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",42,1.5,350,0.8,51931585,2.8,3910567,1.1,-1642357,-24.8,16,2.1,814,2.1
"01069","1","10","71","0","2016","A","",26,303,18618174,0,0,1180,61362,"",1.43,0.33,0.34,0.00,0.00,1.04,1.04,"",0,0.0,6,2.0,106724,0.6,0,0.0,0,0.0,-17,-1.4,-879,-1.4
"01069","2","10","71","0","2016","A","",31,969,40624728,0,0,806,41917,"",1.49,0.64,0.63,0.00,0.00,0.98,0.98,"",0,0.0,38,4.1,705235,1.8,0,0.0,0,0.0,-19,-2.3,-969,-2.3
"01069","3","10","71","0","2016","A","",73,7069,316435975,4635271,46691,861,44767,"",1.43,1.53,1.88,0.95,1.65,1.23,1.23,"",2,2.8,1,0.0,14724011,4.9,125492,2.8,-13335,-22.2,40,4.9,2079,4.9
"01069","5","10","71","0","2016","A","",2797,38543,1508828139,350794330,4938632,753,39146,"",0.99,0.97,0.94,1.01,1.00,0.98,0.98,"",40,1.5,304,0.8,36395615,2.5,3785075,1.1,-1629022,-24.8,12,1.6,640,1.7
"01071","0","10","70","0","2016","A","",965,16278,560819889,124268802,2611856,663,34453,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.4,-8,0.0,2433604,0.4,23302,0.0,-965810,-27.0,4,0.6,166,0.5
"01071","1","10","71","0","2016","A","",21,203,15800983,0,0,1501,78030,"",3.50,0.63,0.98,0.00,0.00,1.55,1.55,"",0,0.0,-51,-20.1,-5203058,-24.8,0,0.0,0,0.0,-87,-5.5,-4555,-5.5
"01071","2","10","71","0","2016","A","",13,185,7453508,16324,97,776,40362,"",1.89,0.35,0.39,0.02,0.05,1.10,1.10,"",0,0.0,5,2.8,392226,5.6,-721,-4.2,-54,-35.8,21,2.8,1078,2.7
"01071","3","10","71","0","2016","A","",65,2852,101180994,2742566,29987,682,35472,"",3.86,1.78,2.02,1.61,2.02,1.14,1.14,"",0,0.0,9,0.3,-871438,-0.9,16891,0.6,-11633,-28.0,-8,-1.2,-421,-1.2
"01071","5","10","71","0","2016","A","",866,13038,436384404,121509912,2581772,644,33470,"",0.93,0.94,0.92,1.00,0.99,0.97,0.97,"",4,0.5,29,0.2,8115874,1.9,7132,0.0,-954123,-27.0,11,1.7,548,1.7
"01073","0","10","70","0","2016","A","",18203,340512,17904952121,2597108853,38218184,1011,52582,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",472,2.7,2358,0.7,222231741,1.3,13320149,0.5,-10427199,-21.4,5,0.5,290,0.6
"01073","1","10","71","0","2016","A","",91,8162,576813228,0,0,1359,70668,"",0.80,1.22,1.12,0.00,0.00,0.92,0.92,"",2,2.2,72,0.9,1718186,0.3,0,0.0,0,0.0,-8,-0.6,-418,-0.6
"01073","2","10","71","0","2016","A","",80,22698,1240697094,0,0,1051,54661,"",0.62,2.07,2.02,0.00,0.00,0.98,0.98,"",3,3.9,682,3.1,53321593,4.5,0,0.0,0,0.0,14,1.4,729,1.4
"01073","3","10","71","0","2016","A","",425,26623,1260945921,5785339,69787,911,47363,"",1.34,0.79,0.79,0.16,0.32,1.00,1.00,"",7,1.7,98,0.4,28039425,2.3,-2544,0.0,-16965,-19.6,17,1.9,882,1.9
"01073","5","10","71","0","2016","A","",17608,283029,14826495878,2591323514,38148397,1007,52385,"",1.00,0.98,0.98,1.02,1.00,1.00,1.00,"",461,2.7,1506,0.5,139152537,0.9,13322693,0.5,-10410234,-21.4,4,0.4,214,0.4
"01075","0","10","70","0","2016","A","",277,3427,126386765,25793629,323091,709,36879,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.4,91,2.7,4684356,3.8,1301861,5.3,-76056,-19.1,7,1.0,392,1.1
"01075","1","10","71","0","2016","A","",7,37,1568060,0,0,817,42476,"",4.07,0.55,0.43,0.00,0.00,0.79,0.79,"",0,0.0,-2,-5.1,-91334,-5.5,0,0.0,0,0.0,-3,-0.4,-164,-0.4
"01075","2","10","71","0","2016","A","",8,70,2608341,0,0,717,37306,"",4.05,0.63,0.60,0.00,0.00,0.95,0.95,"",0,0.0,-4,-5.4,-14352,-0.5,0,0.0,0,0.0,36,5.3,1904,5.4
"01075","3","10","71","0","2016","A","",30,476,15918880,206944,1222,644,33472,"",6.21,1.41,1.41,0.59,0.66,1.00,1.00,"",-1,-3.2,-6,-1.2,318590,2.0,-22236,-9.7,-816,-40.0,22,3.5,1106,3.4
"01075","5","10","71","0","2016","A","",231,2845,106291484,25586685,321869,719,37365,"",0.86,0.98,0.99,1.01,1.00,1.02,1.02,"",1,0.4,104,3.8,4471452,4.4,1324097,5.5,-75240,-18.9,5,0.7,211,0.6
"01077","0","10","70","0","2016","A","",2078,29434,993441759,220359659,3460457,649,33752,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",45,2.2,434,1.5,25062805,2.6,4895052,2.3,-958767,-21.7,7,1.1,360,1.1
"01077","1","10","71","0","2016","A","",19,284,17173473,0,0,1165,60577,"",1.47,0.49,0.60,0.00,0.00,1.23,1.23,"",1,5.6,10,3.6,-28187,-0.2,0,0.0,0,0.0,-42,-3.5,-2203,-3.5
"01077","2","10","71","0","2016","A","",16,1181,56587004,0,0,921,47914,"",1.08,1.25,1.66,0.00,0.00,1.33,1.33,"",0,0.0,12,1.0,714728,1.3,0,0.0,0,0.0,2,0.2,105,0.2
"01077","3","10","71","0","2016","A","",48,3247,125864234,834520,13694,745,38765,"",1.33,1.12,1.42,0.28,0.70,1.27,1.27,"",1,2.1,-40,-1.2,2560086,2.1,53446,6.8,-2972,-17.8,24,3.3,1252,3.3
"01077","5","10","71","0","2016","A","",1995,24722,793817048,219525139,3446763,617,32110,"",0.99,0.99,0.94,1.02,1.00,0.95,0.95,"",43,2.2,452,1.9,21816178,2.8,4841606,2.3,-955795,-21.7,5,0.8,302,0.9
"01079","0","10","70","0","2016","A","",432,4694,154587126,29909958,479947,633,32935,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.5,54,1.2,1418619,0.9,649205,2.2,-94445,-16.4,-2,-0.3,-77,-0.2
"01079","1","10","71","0","2016","A","",10,80,4970729,0,0,1199,62329,"",3.73,0.87,1.12,0.00,0.00,1.30,1.29,"",0,0.0,0,0.0,-356132,-6.7,0,0.0,0,0.0,-81,-6.3,-4257,-6.4
"01079","2","10","71","0","2016","A","",11,153,6133884,0,0,769,39982,"",3.57,1.01,1.16,0.00,0.00,1.14,1.14,"",1,10.0,-6,-3.8,11463,0.2,0,0.0,0,0.0,30,4.1,1537,4.0
"01079","3","10","71","0","2016","A","",33,1100,35743262,369683,2182,625,32496,"",4.38,2.37,2.59,0.90,0.80,1.09,1.09,"",1,3.1,-5,-0.5,-764217,-2.1,3442,0.9,-3180,-59.3,-10,-1.6,-547,-1.7
"01079","5","10","71","0","2016","A","",378,3361,107739251,29540275,477765,617,32059,"",0.90,0.84,0.82,1.01,1.00,0.98,0.98,"",0,0.0,65,2.0,2527505,2.4,645763,2.2,-91265,-16.0,3,0.5,136,0.4
"01081","0","10","70","0","2016","A","",3078,56746,2100078708,394384124,5680011,712,37009,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",138,4.7,1803,3.3,110349005,5.5,23204178,6.3,-1368794,-19.4,16,2.3,795,2.2
"01081","1","10","71","0","2016","A","",18,295,18174997,0,0,1184,61575,"",0.94,0.26,0.30,0.00,0.00,1.14,1.14,"",-1,-5.3,9,3.1,82270,0.5,0,0.0,0,0.0,-31,-2.6,-1594,-2.5
"01081","2","10","71","0","2016","A","",26,6866,400743059,0,0,1122,58366,"",1.19,3.76,5.56,0.00,0.00,1.48,1.48,"",0,0.0,-38,-0.6,12215217,3.1,0,0.0,0,0.0,40,3.7,2089,3.7
"01081","3","10","71","0","2016","A","",107,7675,320654929,1202213,20005,803,41779,"",1.99,1.37,1.71,0.22,0.62,1.25,1.25,"",1,0.9,-74,-1.0,-2675527,-0.8,-168095,-12.3,-10209,-33.8,1,0.1,55,0.1
"01081","5","10","71","0","2016","A","",2927,41910,1360505723,393181911,5660006,624,32463,"",0.98,0.87,0.76,1.02,1.00,0.88,0.88,"",138,4.9,1906,4.8,100727045,8.0,23372273,6.3,-1358585,-19.4,18,3.0,971,3.1
"01083","0","10","70","0","2016","A","",1404,22570,1052571483,168143050,3897450,897,46637,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",39,2.9,-81,-0.4,31877288,3.1,7584858,4.7,-196038,-4.8,30,3.5,1575,3.5
"01083","1","10","71","0","2016","A","",14,1522,181282709,0,0,2291,119147,"",1.60,3.43,5.98,0.00,0.00,1.75,1.75,"",1,7.7,-13,-0.8,6170355,3.5,0,0.0,0,0.0,97,4.4,5055,4.4
"01083","2","10","71","0","2016","A","",16,1574,63716412,0,0,778,40478,"",1.60,2.17,1.76,0.00,0.00,0.81,0.81,"",0,0.0,-48,-3.0,804739,1.3,0,0.0,0,0.0,32,4.3,1688,4.4
"01083","3","10","71","0","2016","A","",24,3297,138098585,300902,3615,805,41883,"",0.98,1.48,1.47,0.13,0.16,0.99,0.99,"",1,4.3,26,0.8,6236162,4.7,6990,2.4,-3588,-49.8,30,3.9,1567,3.9
"01083","5","10","71","0","2016","A","",1351,16177,669473777,167842148,3893835,796,41385,"",0.99,0.84,0.75,1.02,1.01,0.89,0.89,"",38,2.9,-47,-0.3,18666032,2.9,7577868,4.7,-192450,-4.7,25,3.2,1270,3.2
"01085","0","10","70","0","2016","A","",162,2413,107051190,18679131,401803,853,44366,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,3.2,81,3.5,3721303,3.6,1508558,8.8,2504,0.6,1,0.1,58,0.1
"01085","1","10","71","0","2016","A","",6,27,1367229,0,0,962,50021,"",5.96,0.57,0.44,0.00,0.00,0.77,0.77,"",-1,-14.3,-1,-3.6,-111955,-7.6,0,0.0,0,0.0,-69,-6.7,-3605,-6.7
"01085","2","10","71","0","2016","A","",7,51,2356251,0,0,887,46126,"",6.07,0.66,0.64,0.00,0.00,0.98,0.98,"",0,0.0,-3,-5.6,488,0.0,0,0.0,0,0.0,44,5.2,2298,5.2
"01085","3","10","71","0","2016","A","",22,451,15082701,225935,3130,643,33424,"",7.79,1.89,1.58,0.88,1.37,0.83,0.83,"",0,0.0,-8,-1.7,-1168884,-7.2,-16822,-6.9,-1304,-29.4,-39,-5.7,-2015,-5.7
"01085","5","10","71","0","2016","A","",127,1883,88245009,18453196,398673,901,46858,"",0.81,0.92,0.97,1.01,1.00,1.06,1.06,"",6,5.0,91,5.1,5001654,6.0,1525380,9.0,3808,1.0,8,0.9,410,0.9
"01087","0","10","70","0","2016","A","",233,4765,198038903,20338614,289006,799,41565,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.3,-5,-0.1,1772362,0.9,1120452,5.8,-58543,-16.8,8,1.0,418,1.0
"01087","1","10","71","0","2016","A","",10,917,57997852,0,0,1216,63253,"",6.91,9.78,10.18,0.00,0.00,1.04,1.04,"",0,0.0,51,5.9,1434471,2.5,0,0.0,0,0.0,-40,-3.2,-2038,-3.1
